latitude,longitude,host_since,amenities,reviews_per_month,number_of_reviews,host_verifications,host_total_listings_count,accommodates,review_scores_rating,minimum_nights,bathrooms_text,host_is_superhost,price
52.36361,4.84475,2011,14,0.19,17,8,1,4,4.63,5,1.0,0,150.0
52.34559,4.79503,2014,37,3.47,279,4,2,4,4.78,2,1.0,0,85.0
52.37142,4.89036,2012,26,0.48,52,8,1,4,4.65,2,1.0,0,399.0
52.39695,4.9045,2018,32,0.29,3,1,5,4,4.33,1,1.0,0,479.0
52.35549,4.88881,2013,36,0.75,28,9,2,2,4.67,2,1.0,0,130.0
52.35199,4.90477,2015,39,4.23,246,5,2,2,4.98,2,1.0,1,129.0
52.37092,4.85316,2019,19,2.08,35,6,3,1,4.49,3,1.5,0,50.0
52.34566,4.85962,2014,32,0.85,3,10,0,4,4.67,3,1.0,0,350.0
52.35379,4.92832,2012,49,2.31,4,7,0,3,5.0,3,2.0,0,175.0
52.341621,4.849049,2012,49,1.06,111,2,1,4,4.87,3,1.0,0,200.0
52.37125,4.90529,2013,10,0.68,65,4,1,2,4.56,2,1.5,0,99.0
52.36054,4.91247,2018,5,0.04,1,2,0,2,5.0,2,1.0,0,110.0
52.36389,4.94385,2016,11,0.63,15,2,1,2,5.0,3,1.0,0,75.0
52.36374,4.85257,2014,20,0.27,7,2,1,2,4.71,3,1.5,0,147.0
52.354,4.93965,2011,24,0.54,57,4,1,4,4.84,5,1.5,0,140.0
52.38224,4.78265,2021,15,0.0,0,1,0,2,0.0,1,1.0,1,144.0
52.40451,4.91506,2014,24,1.95,121,10,1,2,4.67,3,1.5,0,50.0
52.37037,4.89785,2013,16,3.44,174,8,2,2,4.6,1,1.0,0,73.0
52.38458,4.83325,2020,17,0.06,1,2,6,4,2.0,1,1.0,0,135.0
52.35913,4.87816,2020,17,11.96,65,2,4,2,4.52,1,1.0,0,76.0
52.39056,4.88719,2012,19,0.65,21,9,4,2,4.86,2,1.5,1,131.0
52.38408,4.84556,2013,11,2.77,145,5,1,4,4.43,2,1.0,0,174.0
52.34662,4.89105,2016,19,0.47,21,7,1,4,5.0,4,1.5,1,180.0
52.31308,4.95062,2017,13,0.05,3,9,2,2,5.0,2,1.0,0,45.0
52.37935,4.85477,2013,19,0.16,9,8,1,2,5.0,2,1.0,0,155.0
52.37718,4.85593,2014,28,0.45,29,4,1,4,4.86,2,1.0,0,115.0
52.3634,4.9257,2015,23,0.31,8,2,0,2,5.0,3,1.5,0,120.0
52.37426,4.90568,2019,21,1.34,44,7,2,4,4.84,3,1.0,1,182.0
52.32234,4.88198,2021,19,6.69,31,2,1,2,4.55,1,1.0,1,79.0
52.34182,4.90491,2014,26,3.73,277,9,1,2,4.76,2,1.0,1,73.0
52.35972,4.99551,2019,47,1.61,5,3,0,4,5.0,2,2.5,0,266.0
52.37971,4.89274,2015,33,4.18,296,8,1,2,4.81,2,1.5,1,86.0
52.35917,4.87933,2013,26,0.95,50,8,1,4,4.82,2,1.0,0,289.0
52.35909,4.92099,2013,42,0.05,2,4,1,6,5.0,4,2.5,0,300.0
52.37175,4.87642,2014,35,8.94,14,6,2,2,4.57,2,1.0,0,294.0
52.39271,4.94406,2014,30,0.31,16,8,2,2,4.88,10,1.0,0,113.0
52.35172,4.90688,2013,27,0.06,5,4,1,6,4.6,5,1.5,0,250.0
52.35186,4.88431,2020,15,0.0,0,2,0,2,0.0,1,1.0,0,149.0
52.35463,4.91157,2015,31,0.39,21,4,1,4,4.76,2,2.0,0,180.0
52.38296,4.83786,2012,41,3.21,303,8,2,2,4.8,4,1.5,1,51.0
52.371284,4.897311,2011,22,0.38,16,7,3,2,4.75,3,1.0,0,176.0
52.36306,4.85284,2015,39,0.0,0,1,0,4,0.0,3,1.0,0,169.0
52.37027,4.87497,2016,28,2.92,71,6,2,5,4.86,1,1.5,1,183.0
52.37145,4.90164,2012,39,0.29,18,9,1,4,4.88,1,2.0,0,1190.0
52.35602,4.88901,2014,21,0.28,12,6,1,5,4.92,2,1.5,0,250.0
52.35083,4.92117,2016,48,0.14,4,7,0,2,5.0,4,1.5,0,120.0
52.35759,4.87369,2015,18,0.77,23,8,6,4,4.76,5,2.5,0,399.0
52.36702,4.8548,2019,29,0.41,6,6,0,4,5.0,3,1.0,0,120.0
52.3632,4.92567,2015,29,1.31,104,4,2,2,4.93,3,1.5,1,115.0
52.37674,4.89624,2019,17,0.75,22,2,3,1,4.55,1,1.0,0,32.0
52.39007,4.91341,2015,21,0.21,16,3,1,2,4.75,2,1.0,1,150.0
52.35926,4.87847,2020,17,0.97,5,2,4,2,4.6,1,1.0,0,74.0
52.35247,4.85537,2014,21,5.83,7,4,2,3,5.0,2,1.0,0,160.0
52.35811,4.85707,2013,10,0.17,12,4,1,3,4.92,6,1.0,0,119.0
52.36184,4.90585,2015,26,0.64,41,8,1,4,4.9,2,1.5,0,185.0
52.37115,4.81976,2018,61,2.0,3,2,2,4,5.0,3,1.5,0,175.0
52.36432,4.86253,2014,24,0.91,16,6,1,2,5.0,1,1.0,0,90.0
52.36553,4.87133,2014,13,0.71,41,9,1,2,4.85,2,1.0,0,185.0
52.35198,4.89488,2016,36,0.57,32,4,1,2,4.91,2,1.0,0,250.0
52.35712,4.89091,2021,31,3.0,3,3,0,4,4.33,7,1.5,0,198.0
52.36631,4.87491,2016,15,1.97,47,6,0,2,4.91,2,1.0,1,80.0
52.36483,4.93328,2014,52,1.0,1,6,0,5,5.0,3,1.5,0,250.0
52.3566,4.8953,2017,14,2.75,12,2,1,4,5.0,3,1.0,0,215.0
52.37544,4.87394,2014,33,1.76,30,2,1,4,4.33,2,2.0,0,241.0
52.35228,4.854425,2018,52,0.05,1,5,0,4,5.0,3,1.0,0,298.0
52.3161,4.96034,2012,33,2.07,92,6,2,2,4.8,1,1.5,1,54.0
52.37699,4.87761,2013,51,0.0,0,4,1,6,0.0,2,1.0,0,450.0
52.36277,4.88854,2012,25,1.1,61,6,2,2,4.83,2,1.5,0,111.0
52.3565,4.89848,2015,35,2.18,138,3,0,2,4.61,2,1.5,1,80.0
52.36635,4.88844,2020,3,0.0,0,7,8,2,0.0,1,1.0,0,103.0
52.34648,4.89488,2019,54,0.15,5,2,0,2,5.0,2,1.5,0,160.0
52.36912,4.88225,2016,29,3.19,56,5,0,2,4.91,1,1.0,1,103.0
52.361286,4.893265,2012,38,0.8,35,7,15,4,4.79,3,1.0,1,180.0
52.36165,4.91433,2013,28,0.49,2,10,4,4,4.5,5,1.0,0,125.0
52.3741,4.85735,2015,32,0.35,14,5,1,4,4.93,3,1.5,0,200.0
52.3639,4.93747,2013,24,0.28,6,3,1,4,4.67,28,2.0,0,85.0
52.38367,4.88812,2014,37,0.57,15,4,2,4,4.71,2,1.5,0,506.0
52.37434,4.84687,2013,14,0.07,2,4,1,4,5.0,7,1.5,0,95.0
52.35961,4.85708,2013,18,0.17,12,5,0,2,4.82,3,1.5,0,125.0
52.37007,4.91076,2019,17,0.14,3,5,0,2,5.0,2,1.0,1,179.0
52.36513,4.85561,2016,29,0.28,18,5,1,4,4.5,2,1.0,0,128.0
52.39573,4.94277,2015,33,0.04,2,6,1,2,4.5,15,1.0,0,150.0
52.38738,4.88049,2015,57,0.58,33,5,1,4,4.47,2,1.5,0,249.0
52.35678,4.92396,2013,29,0.15,9,6,1,3,4.78,2,1.0,0,190.0
52.35837,4.91004,2014,28,0.76,11,1,0,3,4.55,2,1.0,0,189.0
52.3742,4.8793,2019,20,1.18,27,5,0,2,4.67,2,1.0,0,131.0
52.3923,4.93214,2014,27,2.67,4,3,1,5,5.0,4,2.0,0,190.0
52.37655,4.87352,2018,28,2.37,94,7,3,2,4.71,1,1.5,1,91.0
52.35962,4.9361,2018,14,2.72,86,7,2,2,4.92,1,1.0,1,51.0
52.370358,4.877599,2015,30,3.0,76,6,2,2,4.89,3,1.0,1,76.0
52.35419,4.91655,2012,44,2.78,110,5,1,2,4.91,2,1.0,0,86.0
52.35274,4.8787,2017,34,4.48,252,4,1,2,4.94,2,1.0,1,79.0
52.35639,4.91596,2014,38,0.7,18,4,1,4,4.07,4,1.0,0,125.0
52.38306,4.84776,2014,32,0.51,17,7,1,4,5.0,3,1.5,0,375.0
52.35422,4.88721,2014,22,2.76,96,8,1,2,4.87,2,1.5,0,100.0
52.41973,4.87078,2017,35,1.32,58,7,7,8,4.86,1,1.5,1,152.0
52.36429,4.85056,2016,21,0.62,43,8,1,2,4.81,5,1.0,0,95.0
52.39463,4.93347,2014,24,0.42,7,4,1,4,4.86,7,1.5,0,150.0
52.37371,4.8598,2012,43,0.86,1,3,0,2,5.0,3,1.0,0,168.0
52.37027,4.87347,2013,13,0.74,3,5,1,2,4.67,3,1.0,0,185.0
52.37035,4.85665,2014,57,1.96,7,4,1,4,5.0,5,1.5,0,250.0
52.3643,4.88867,2013,33,0.0,0,7,9,2,0.0,7,1.0,0,209.0
52.37548,4.87445,2018,22,1.47,26,6,4,6,4.62,3,2.5,1,346.0
52.36326,4.87738,2011,23,0.51,38,3,3,2,4.97,4,1.0,0,90.0
52.3846,4.92129,2021,17,0.0,0,2,0,8,0.0,1,3.0,0,139.0
52.35717,4.92922,2021,11,0.74,2,2,7,2,4.5,1,1.0,0,99.0
52.36611,4.85958,2015,11,0.6,41,3,1,2,4.93,2,1.0,0,148.0
52.366005,4.893741,2013,37,1.18,2,4,1,2,5.0,2,1.0,0,225.0
52.37556,4.96829,2017,29,2.21,124,6,1,4,4.74,3,1.0,0,90.0
52.37729,4.86053,2013,31,0.12,12,3,1,4,4.33,7,1.0,0,106.0
52.35538,4.79624,2017,30,0.57,15,2,2,2,4.64,3,1.0,1,50.0
52.35466,4.88464,2013,35,0.45,16,6,0,6,5.0,7,1.5,0,200.0
52.37008,4.90778,2020,3,0.35,1,1,0,5,5.0,1,0.0,0,160.0
52.37166,4.8465,2013,14,0.83,3,8,0,2,4.67,4,1.0,0,88.0
52.36472,4.87417,2016,24,0.67,28,6,2,4,4.89,3,1.5,0,189.0
52.37591,4.85942,2019,15,0.3,7,2,1,2,4.86,4,1.0,0,85.0
52.37041,4.86914,2015,51,0.53,23,9,2,4,4.86,2,1.5,0,283.0
52.35486,5.00437,2014,12,0.43,26,7,13,2,4.73,1,3.5,1,74.0
52.35261,4.90795,2019,16,1.4,37,2,1,2,4.14,2,1.0,0,71.0
52.35029,4.91325,2019,29,0.1,3,2,1,4,5.0,7,1.5,0,198.0
52.35544,4.90776,2016,23,1.5,93,7,1,4,4.73,7,1.5,0,149.0
52.34932,4.86891,2016,25,0.42,16,4,1,4,5.0,2,3.5,0,300.0
52.34466,4.91286,2017,10,0.99,41,5,432,2,4.85,1,0.0,0,97.0
52.36549,4.87887,2018,35,0.46,7,1,1,4,4.43,3,1.0,0,200.0
52.37326,4.86409,2015,30,0.58,14,3,1,2,4.93,3,1.0,0,106.0
52.38062,4.88465,2012,15,0.0,0,10,1,2,0.0,2,1.5,0,250.0
52.38739,4.88823,2018,35,0.12,4,2,7,2,5.0,1,1.5,0,217.0
52.3776,4.89546,2019,35,5.05,161,2,1,2,4.87,2,1.0,1,85.0
52.31226,4.99838,2013,24,0.8,40,4,5,2,4.74,1,1.0,0,98.0
52.32806,4.97717,2016,9,0.0,0,3,1,4,0.0,3,1.0,0,60.0
52.36317,4.98578,2011,51,0.38,26,5,1,4,4.81,4,1.5,0,260.0
52.37167,4.85471,2015,15,0.06,5,6,2,4,4.8,2,1.5,0,120.0
52.34735,4.90411,2014,33,0.0,0,3,1,4,0.0,3,1.5,0,260.0
52.39022,4.87878,2014,26,0.54,27,6,1,2,5.0,2,1.0,0,79.0
52.37543,4.89612,2018,14,0.86,3,7,2,2,5.0,1,1.0,1,104.0
52.36707,4.8856,2020,7,0.59,4,7,1,3,2.75,3,1.0,0,79.0
52.38571,4.8807,2016,20,0.45,18,2,1,2,5.0,2,1.0,0,110.0
52.36993,4.86754,2014,11,0.0,0,3,0,2,0.0,5,1.5,0,154.0
52.38272,4.8731,2016,17,0.22,13,5,1,2,4.92,3,1.5,0,99.0
52.38981,4.96062,2013,32,0.09,2,4,1,4,5.0,2,1.5,0,133.0
52.37514,4.88916,2014,47,3.45,265,5,1,3,4.79,2,1.0,0,83.0
52.35458,4.9039,2016,27,0.58,40,4,1,2,4.93,3,1.5,1,139.0
52.3634,4.89922,2020,29,3.99,65,5,1,2,4.8,2,1.0,1,137.0
52.38104,4.88306,2011,27,0.26,24,4,1,2,5.0,6,1.0,0,157.0
52.36373,4.8844,2019,18,0.38,9,7,1,4,4.89,2,1.5,0,300.0
52.31585,4.93888,2020,19,0.42,6,2,1,4,5.0,2,1.0,0,135.0
52.35068,4.8894,2015,15,5.1,376,4,1,4,4.9,2,2.0,1,190.0
52.36695,4.86018,2014,9,0.79,8,4,21,4,4.88,1,1.0,0,117.0
52.38189,4.87265,2012,9,0.81,60,4,1,2,4.72,3,1.0,0,125.0
52.36226,4.86405,2019,11,2.29,53,3,4,4,4.79,1,1.0,0,118.0
52.37238,4.87376,2011,11,0.68,41,3,1,2,4.98,2,1.0,1,167.0
52.40606,4.93459,2011,53,0.0,0,5,0,4,0.0,2,2.5,0,299.0
52.3765,4.89715,2019,17,0.18,2,8,3,4,5.0,7,3.0,0,570.0
52.36073,4.8452,2015,14,0.31,8,9,0,4,4.75,2,1.5,1,80.0
52.37506,4.88305,2012,52,0.99,39,6,2,4,5.0,3,2.5,1,288.0
52.3426,4.89477,2015,39,0.85,3,2,0,2,5.0,3,1.0,0,151.0
52.36757,4.87583,2019,26,0.0,0,2,0,2,0.0,2,1.5,0,208.0
52.35995,4.82465,2012,25,2.57,238,10,3,2,4.76,2,1.0,0,60.0
52.38146,4.87547,2013,23,0.46,12,9,1,2,5.0,3,1.0,0,179.0
52.35951,4.89508,2019,18,0.33,9,2,0,4,4.89,5,1.5,0,133.0
52.37773,4.89293,2020,17,1.77,39,5,2,2,4.97,1,1.5,1,119.0
52.3417,4.89547,2017,25,1.52,39,8,1,2,4.87,3,1.0,1,79.0
52.38512,4.90442,2019,7,5.0,157,2,12,1,4.63,1,1.0,0,38.0
52.368271,4.923936,2018,33,11.76,196,5,6,4,4.65,1,1.0,0,235.0
52.37483,4.90685,2013,22,0.39,12,4,2,4,5.0,9,2.0,0,344.0
52.38488,4.87282,2013,29,0.1,4,4,1,2,5.0,2,1.0,0,125.0
52.37886,4.87253,2019,28,0.3,7,2,0,2,5.0,2,1.0,0,200.0
52.33918,4.84905,2013,32,0.08,3,2,2,4,5.0,4,2.0,0,395.0
52.36571,4.86067,2014,13,0.71,3,4,21,2,4.67,1,1.0,0,86.0
52.3763,4.89468,2015,42,3.0,3,7,1,4,5.0,2,2.5,1,525.0
52.37676,4.83955,2015,17,1.08,75,3,3,2,4.52,3,1.0,0,68.0
52.39086,4.93373,2012,29,0.23,12,4,1,4,4.67,4,2.0,0,215.0
52.36603,4.86898,2013,17,0.39,36,4,1,4,4.68,3,1.5,0,149.0
52.37094,4.92307,2016,25,0.39,16,7,1,3,4.88,3,1.0,0,200.0
52.3839,4.96424,2016,30,0.12,2,9,0,4,4.5,2,1.0,0,350.0
52.36827,4.87107,2011,22,0.42,39,4,1,4,4.74,6,1.5,0,100.0
52.34157,4.90595,2019,19,1.18,35,7,2,2,4.54,3,1.0,0,80.0
52.35637,4.85373,2013,24,0.43,39,6,1,4,4.86,2,2.0,1,285.0
52.37479,4.87261,2012,30,0.51,25,4,1,2,4.92,7,1.5,1,245.0
52.36321,4.98414,2014,24,4.53,392,7,1,3,4.78,3,1.5,1,90.0
52.36472,4.87689,2010,14,0.0,0,9,0,2,0.0,5,1.0,0,150.0
52.38543,4.86965,2017,42,0.33,18,7,1,4,4.89,2,1.5,1,300.0
52.36676,4.87548,2013,24,0.26,20,4,1,2,4.85,2,1.5,0,140.0
52.37379,4.96641,2020,34,1.57,33,4,2,2,4.82,2,1.5,1,67.0
52.36546,4.8811,2018,19,0.38,1,7,22,4,5.0,1,1.0,0,75.0
52.376518,4.894806,2016,25,0.0,0,4,0,4,0.0,3,1.5,0,250.0
52.37344,4.89616,2018,14,3.24,8,7,2,2,4.88,2,1.0,1,104.0
52.36508,4.86037,2014,12,2.83,30,4,21,2,4.23,1,0.0,0,68.0
52.37231,4.85748,2011,13,2.58,8,6,2,2,4.88,2,1.5,0,95.0
52.35102,4.89063,2013,51,0.9,64,4,1,4,4.89,1,1.5,1,285.0
52.35923,4.85851,2016,47,2.31,8,2,1,4,4.25,3,1.5,0,140.0
52.36914,4.92395,2012,22,0.31,7,9,3,4,5.0,3,1.0,0,132.0
52.37334,4.96385,2011,51,0.74,12,8,0,4,5.0,2,1.0,0,150.0
52.41704,4.8996,2014,15,1.57,140,3,1,2,4.82,2,1.0,1,75.0
52.37425,4.90516,2017,22,0.98,44,3,1,2,4.91,2,1.5,0,140.0
52.36679,4.86567,2016,30,0.39,18,7,1,2,4.83,3,1.5,0,91.0
52.349594,4.890385,2013,64,0.33,10,4,2,3,4.89,5,3.5,0,300.0
52.36807,4.87636,2014,39,0.73,57,4,2,2,4.8,3,1.0,0,89.0
52.36607,4.92669,2019,28,2.51,76,6,1,4,4.97,2,1.0,1,102.0
52.35473,4.8824,2019,39,3.58,37,5,5,4,4.41,1,1.5,0,182.0
52.36195,4.90229,2018,25,0.04,1,2,20,2,5.0,1,1.0,1,1057.0
52.3832,4.91855,2015,18,2.62,75,5,1,2,4.89,1,1.0,1,56.0
52.39307,4.91407,2019,47,0.61,17,3,1,2,5.0,3,1.5,1,180.0
52.37366,4.90055,2019,30,2.12,6,8,7,7,5.0,3,1.5,0,464.0
52.35411,4.91972,2015,10,0.0,0,2,0,4,0.0,4,1.0,0,160.0
52.38825,4.87881,2012,23,0.49,41,5,1,4,4.98,2,2.0,1,165.0
52.36491,4.86102,2014,7,0.96,86,4,21,2,4.58,1,0.0,0,63.0
52.35153,4.92048,2013,17,0.0,0,9,2,2,0.0,2,1.5,0,95.0
52.37169,4.89446,2011,22,1.54,169,3,1,3,4.83,3,1.0,1,115.0
52.37037,4.94255,2019,27,1.01,32,7,1,2,4.97,2,1.0,1,90.0
52.37914,4.92655,2015,43,1.08,20,5,1,2,4.9,1,1.0,1,295.0
52.35663,4.92413,2015,37,0.16,6,6,1,4,4.8,5,1.5,0,225.0
52.35639,4.89057,2012,40,1.58,27,9,2,4,4.56,3,2.0,0,225.0
52.35215,4.91222,2012,26,1.53,107,8,1,2,4.84,3,1.5,1,100.0
52.35165,4.84904,2013,27,0.16,4,3,0,2,5.0,3,1.5,0,145.0
52.34997,4.88727,2016,18,0.32,14,4,1,4,4.79,4,1.0,0,200.0
52.36425,4.89931,2014,34,2.5,213,3,3,2,4.83,2,1.5,1,65.0
52.37555,4.89476,2015,7,0.3,1,8,4,2,2.0,2,1.0,0,70.0
52.36476,4.90925,2012,44,8.2,901,6,1,2,4.92,1,1.0,1,77.0
52.38525,4.95448,2016,58,0.0,0,4,5,4,0.0,2,1.0,0,75.0
52.3522,4.88401,2016,31,0.88,55,9,1,2,4.96,2,1.0,1,179.0
52.37211,4.89942,2019,31,0.14,4,8,7,5,4.75,3,1.5,0,342.0
52.38535,4.90764,2017,39,0.49,22,6,1,4,5.0,3,2.5,0,450.0
52.35795,4.85598,2015,35,0.11,6,6,2,4,5.0,3,2.0,0,240.0
52.34488,4.90222,2018,29,0.5,20,6,1,4,4.9,3,1.5,0,295.0
52.35503,4.88099,2012,39,3.56,187,6,3,1,4.64,1,1.5,1,58.0
52.39442,4.91478,2012,19,0.26,20,8,1,5,4.78,4,1.5,0,170.0
52.36299,4.89976,2014,39,0.07,2,3,1,4,5.0,5,2.0,0,210.0
52.35941,4.92684,2014,30,0.03,1,5,2,2,5.0,1,1.0,0,75.0
52.38708,4.9555,2014,28,0.25,15,4,1,4,4.8,3,2.0,0,175.0
52.35411,4.89388,2013,41,0.57,30,6,1,4,4.77,2,1.5,0,1818.0
52.35502,4.92333,2016,24,1.88,72,5,1,2,4.86,2,1.5,1,80.0
52.36469,4.87998,2016,37,3.4,129,8,1,4,4.74,2,1.0,0,249.0
52.36324,4.89638,2017,19,4.05,158,8,1,2,4.66,2,1.0,0,125.0
52.36369,4.83861,2012,20,5.24,536,8,1,2,4.65,2,1.0,1,38.0
52.35544,4.90446,2015,27,0.67,54,8,1,4,4.93,4,1.0,0,195.0
52.36641,4.85251,2013,27,0.69,48,4,1,4,4.79,3,1.0,1,179.0
52.36038,4.87904,2016,19,0.15,10,4,1,2,5.0,12,2.0,0,175.0
52.35223,4.90642,2020,22,0.08,1,3,8,2,5.0,1,1.0,1,309.0
52.34383,4.89273,2013,34,0.45,29,4,1,4,4.97,3,1.5,0,230.0
52.36856,4.89896,2012,27,7.56,822,5,0,4,4.77,2,1.0,1,200.0
52.34329,4.89392,2014,29,0.57,36,7,1,2,4.78,2,1.5,0,175.0
52.36671,4.89884,2012,22,0.0,0,5,0,2,0.0,3,1.5,0,150.0
52.36158,4.86126,2014,37,0.71,31,7,1,4,4.9,4,1.5,0,200.0
52.39319,4.88261,2019,37,1.67,44,1,3,2,4.93,1,1.0,1,135.0
52.37003,4.8779,2012,24,3.32,208,8,1,2,4.95,2,1.5,1,93.0
52.37405,4.9063,2018,29,6.16,236,6,1,2,4.68,1,1.0,1,56.0
52.35704,4.9073,2014,28,0.6,52,4,4,4,4.47,2,1.0,0,200.0
52.34842,4.89671,2012,20,0.17,4,6,1,2,5.0,3,1.5,0,210.0
52.36865,4.86828,2017,19,3.13,159,6,1,2,4.83,3,1.0,1,125.0
52.41127,4.88704,2012,39,0.0,0,5,3,4,0.0,2,3.0,0,123.0
52.35497,4.85051,2014,29,0.62,51,6,1,3,4.94,4,1.0,0,199.0
52.3618,4.94421,2014,21,3.34,182,8,2,2,4.81,2,1.0,1,43.0
52.3747,4.88926,2020,17,1.18,4,5,0,2,5.0,2,1.5,1,162.0
52.37061,4.8701,2015,33,0.72,28,7,1,4,5.0,2,1.5,1,214.0
52.38307,4.88036,2016,28,2.21,128,7,1,3,4.97,3,1.0,1,111.0
52.39431,4.87771,2014,26,2.67,12,4,32,2,4.33,3,1.0,0,107.0
52.37327,4.88363,2016,18,2.23,139,4,1,2,4.6,2,1.5,0,90.0
52.36436,4.87581,2016,15,0.0,0,6,2,6,0.0,3,3.0,0,375.0
52.3567,4.85713,2016,24,0.2,13,4,1,3,4.91,3,1.0,0,135.0
52.37221,4.87722,2021,17,0.6,4,2,0,2,4.75,2,1.0,0,175.0
52.34122,4.90308,2018,14,0.18,3,3,0,4,4.67,4,1.0,0,160.0
52.34557,4.8624,2015,24,0.59,38,6,1,2,4.83,2,1.0,0,130.0
52.354,4.90056,2013,21,0.32,11,4,2,3,4.82,2,1.0,1,61.0
52.3747,4.90329,2014,37,1.12,42,4,2,3,4.98,2,1.0,1,295.0
52.36279,4.86628,2015,19,0.45,20,6,1,4,4.95,4,1.0,0,260.0
52.37351,4.87087,2011,37,2.71,201,5,3,4,4.8,4,1.5,0,250.0
52.36821,4.88274,2016,26,0.6,1,5,0,4,5.0,1,2.0,1,269.0
52.37392,4.89635,2019,16,0.04,1,1,10,1,5.0,1,1.0,0,24.0
52.357,4.85619,2020,8,6.11,22,2,0,2,4.77,1,1.0,0,83.0
52.35981,4.91453,2012,47,4.93,174,9,3,1,4.94,2,1.5,1,54.0
52.35043,4.84302,2015,29,0.1,3,4,0,4,5.0,10,1.5,0,180.0
52.36727,4.86668,2013,13,0.32,18,4,1,2,4.61,3,1.0,0,106.0
52.36937,4.88695,2015,8,0.7,12,3,0,2,4.92,1,1.0,1,100.0
52.34328,5.00975,2014,32,0.26,1,4,1,4,5.0,4,2.5,0,455.0
52.37496,4.84744,2021,6,0.0,0,2,0,3,0.0,1,1.5,0,165.0
52.37628,4.85734,2012,10,0.04,2,4,1,4,5.0,4,1.0,0,139.0
52.36307,4.89709,2013,41,1.83,8,5,1,3,5.0,25,2.0,0,125.0
52.37363,4.88094,2014,40,0.4,9,8,2,2,5.0,2,1.0,0,174.0
52.38026,4.88144,2018,6,0.0,0,7,3,2,0.0,1,1.0,0,150.0
52.36308,4.98512,2013,19,0.0,0,8,1,2,0.0,1,1.5,0,85.0
52.40056,4.91337,2015,54,0.37,14,4,1,2,4.79,3,1.0,0,115.0
52.35705,4.90705,2014,41,0.7,37,7,1,4,4.95,2,2.0,1,314.0
52.37643,4.85673,2012,49,1.1,63,4,1,2,4.9,1,1.5,1,89.0
52.36301,4.86222,2012,31,0.18,5,7,1,4,4.8,3,1.5,0,160.0
52.37591,4.8479,2013,34,2.55,246,9,2,2,4.93,4,1.0,1,58.0
52.37199,4.85951,2013,17,0.25,16,3,1,2,4.69,6,1.0,0,95.0
52.34687,4.89874,2015,37,6.0,6,6,1,2,5.0,2,1.5,0,126.0
52.36139,4.93392,2014,30,0.4,9,8,0,4,5.0,2,1.5,0,219.0
52.37806,4.88524,2012,16,3.07,107,6,1,2,4.91,3,1.5,1,117.0
52.35321,4.84616,2016,23,0.33,1,3,0,2,5.0,5,1.0,0,140.0
52.37068,4.87898,2016,30,0.08,2,6,1,2,5.0,3,1.0,0,200.0
52.37433,4.86071,2013,25,0.17,11,3,1,2,4.82,7,1.0,0,100.0
52.37134,4.90939,2018,26,0.48,8,2,5,2,3.13,1,1.0,0,233.0
52.37635,4.86062,2015,39,0.0,0,4,0,2,0.0,1,1.5,0,99.0
52.36608,4.8764,2016,11,3.23,204,3,1,2,4.62,1,1.0,0,87.0
52.35065,4.8878,2013,28,0.43,27,5,1,2,4.93,3,1.5,0,140.0
52.37734,4.94476,2016,15,0.05,3,5,1,4,4.0,2,1.5,0,150.0
52.39729,4.91497,2014,32,0.21,13,4,1,4,4.83,3,1.5,0,130.0
52.38589,4.91001,2017,24,1.29,73,8,3,2,4.7,1,1.0,0,130.0
52.374886,4.821786,2014,30,0.13,7,4,1,4,4.8,7,1.0,0,100.0
52.35203,4.90514,2015,13,0.35,9,4,0,2,5.0,2,1.0,0,228.0
52.36251,4.9392,2015,13,0.5,25,4,1,2,4.92,2,1.0,0,100.0
52.36357,4.87979,2016,24,2.82,179,6,5,16,4.23,3,5.0,0,291.0
52.36417,4.85599,2014,25,0.3,10,4,1,3,5.0,3,1.0,1,170.0
52.37938,4.89036,2013,31,1.04,69,7,1,2,4.99,3,1.0,1,155.0
52.37577,4.87255,2014,15,0.23,19,4,1,2,4.68,2,1.0,0,120.0
52.35503,4.93193,2016,15,0.27,14,8,1,4,5.0,3,2.0,0,280.0
52.38991,4.87708,2014,55,0.63,49,4,1,4,4.69,1,1.0,0,205.0
52.36057,4.89671,2011,29,4.97,620,4,2,2,4.96,3,1.0,1,90.0
52.38563,4.94881,2015,25,4.92,364,8,1,2,4.54,1,1.5,0,50.0
52.3936,4.94033,2017,32,0.44,21,5,1,4,4.57,2,1.0,0,119.0
52.38293,4.87464,2013,44,0.44,1,6,0,2,5.0,29,1.5,0,115.0
52.38432,4.83295,2020,16,0.32,6,2,6,2,4.33,1,1.0,0,99.0
52.38887,4.88591,2018,16,0.21,9,5,1,2,4.88,4,1.0,0,120.0
52.38766,4.91023,2017,25,1.32,76,8,3,2,4.74,1,1.0,0,80.0
52.38516,4.89527,2020,12,4.55,5,7,9,2,4.8,3,1.0,0,149.0
52.3609,4.83942,2018,43,0.7,30,8,1,4,4.93,3,1.5,0,220.0
52.38388,4.78787,2014,20,1.15,10,8,4,4,4.0,1,1.0,0,104.0
52.37665,4.85165,2014,9,0.16,4,8,0,2,5.0,2,1.0,0,84.0
52.36822,4.88228,2015,21,0.68,15,2,1,2,4.93,2,1.0,1,140.0
52.37253,4.90261,2014,13,0.8,13,7,2,2,5.0,5,1.0,1,75.0
52.35305,4.89162,2018,12,0.05,2,2,1,4,4.5,1,2.0,0,265.0
